Id,age,education,income_from_investment_sources,losses_from_investment_sources,marital_status,native_country,number_of_years_of_education,occupation,race,relationship,sex,work_class,working_hours_per_week,earn_over_4k_euros_per_year
2498,,90.0,0.0,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,,80.0,,0
9351,14.006,63.0,0.0,0.0,61.0,,4.4563,94.0,101.0,49.0,59.0,,,1
6733,7.3211,90.0,0.0,0.0,65.0,98.0,3.1831,79.0,101.0,68.0,37.0,80.0,1.9099,0
1678,10.504,7.0,0.0,0.0,61.0,,1.2732,58.0,101.0,49.0,59.0,,12.732,0
6772,13.369,90.0,0.0,0.0,61.0,93.0,3.1831,34.0,17.0,49.0,59.0,87.0,19.099,0
2807,11.777,,,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,59.0,36.0,13.687,0
9045,20.054,18.0,,,28.0,98.0,3.8197,34.0,101.0,68.0,,80.0,12.732,1
5129,16.87,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,88.0,,0
1489,12.414,2.0,0.0,,,98.0,1.9099,,,73.0,,57.0,12.732,0
9708,14.324,63.0,0.0,0.0,28.0,98.0,4.4563,34.0,,,37.0,80.0,12.732,1
5352,,90.0,0.0,0.0,61.0,98.0,3.1831,26.0,,49.0,59.0,80.0,12.732,0
6805,9.5493,42.0,0.0,,65.0,98.0,,26.0,101.0,68.0,59.0,80.0,12.732,0
9725,11.459,42.0,0.0,0.0,65.0,98.0,2.8648,85.0,,99.0,59.0,80.0,19.099,1
10010,,20.0,4313.1,,65.0,98.0,,82.0,,68.0,59.0,80.0,,1
7408,9.5493,42.0,0.0,,28.0,98.0,2.8648,71.0,101.0,99.0,37.0,80.0,11.459,0
7926,12.414,,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,,80.0,12.732,0
10410,18.78,,2323.0,,61.0,,,26.0,101.0,,59.0,,,1
9752,11.141,42.0,0.0,0.0,61.0,105.0,2.8648,,101.0,49.0,59.0,80.0,12.732,1
7718,16.234,42.0,0.0,,61.0,,2.8648,14.0,101.0,103.0,,80.0,12.732,0
8333,16.552,,0.0,,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,1
4083,7.6394,42.0,0.0,0.0,,,2.8648,14.0,101.0,103.0,,80.0,12.732,0
795,,42.0,0.0,636.94,65.0,98.0,,,101.0,99.0,59.0,,12.732,0
7161,11.141,,0.0,,28.0,98.0,4.138,82.0,101.0,99.0,37.0,,10.186,0
4336,8.9127,42.0,,,61.0,98.0,,58.0,101.0,49.0,59.0,80.0,14.324,0
3637,9.231,,,0.0,65.0,98.0,3.5014,14.0,21.0,73.0,37.0,,12.732,0
2121,13.051,,,0.0,65.0,,4.4563,82.0,,,37.0,80.0,12.732,0
3155,17.189,2.0,0.0,0.0,61.0,98.0,1.9099,85.0,101.0,49.0,,88.0,20.69,0
1061,,2.0,670.04,0.0,61.0,,1.9099,44.0,,49.0,59.0,80.0,,0
692,8.9127,,,0.0,61.0,98.0,2.8648,94.0,101.0,49.0,59.0,80.0,,0
4548,9.5493,42.0,0.0,0.0,61.0,98.0,2.8648,58.0,101.0,49.0,59.0,80.0,12.732,0
3615,,90.0,,0.0,,98.0,3.1831,82.0,101.0,73.0,37.0,80.0,3.1831,0
8068,13.369,,1648.2,0.0,61.0,98.0,,26.0,101.0,49.0,59.0,57.0,12.732,1
2024,14.642,,0.0,0.0,61.0,98.0,2.8648,,101.0,49.0,59.0,57.0,12.732,0
7400,16.234,20.0,,,61.0,98.0,4.138,26.0,101.0,49.0,59.0,80.0,15.915,0
7368,9.231,42.0,0.0,0.0,62.0,,2.8648,58.0,101.0,68.0,37.0,80.0,12.096,0
5776,,42.0,,0.0,61.0,,2.8648,,101.0,,37.0,80.0,4.7746,0
4407,17.189,90.0,0.0,0.0,61.0,,3.1831,26.0,101.0,49.0,59.0,80.0,12.732,0
8178,12.732,20.0,0.0,0.0,,98.0,4.138,85.0,69.0,,37.0,80.0,17.507,1
5669,10.186,20.0,0.0,637.26,61.0,,,82.0,17.0,49.0,59.0,36.0,12.732,0
7549,7.6394,19.0,0.0,,65.0,91.0,3.5014,,17.0,,59.0,80.0,,0
4603,9.231,20.0,0.0,0.0,65.0,98.0,4.138,82.0,101.0,68.0,59.0,80.0,,0
1920,16.234,90.0,,0.0,61.0,98.0,3.1831,14.0,101.0,49.0,,80.0,12.732,0
7156,7.6394,,,0.0,65.0,98.0,3.1831,44.0,,73.0,37.0,80.0,9.5493,0
3339,9.8676,90.0,0.0,0.0,,93.0,3.1831,85.0,,49.0,59.0,80.0,15.915,0
10392,15.915,42.0,0.0,777.95,102.0,98.0,2.8648,85.0,101.0,68.0,37.0,80.0,22.918,1
1249,17.507,,0.0,,61.0,98.0,1.9099,,101.0,49.0,59.0,,5.7296,0
6430,7.6394,90.0,0.0,0.0,65.0,98.0,,14.0,21.0,,37.0,80.0,,0
9352,14.006,42.0,0.0,0.0,61.0,,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,1
8362,19.417,,0.0,0.0,,98.0,4.7746,96.0,101.0,49.0,,,1.5915,1
817,,90.0,0.0,0.0,65.0,,,71.0,101.0,73.0,59.0,80.0,12.732,0
9535,14.642,42.0,,,61.0,39.0,2.8648,14.0,101.0,49.0,,36.0,12.732,1
314,,90.0,0.0,0.0,28.0,98.0,3.1831,71.0,21.0,,37.0,57.0,7.6394,0
9440,16.552,90.0,,,62.0,98.0,,14.0,101.0,68.0,37.0,80.0,5.093,1
834,12.096,,,0.0,28.0,98.0,2.8648,26.0,,73.0,,80.0,,0
3052,,,0.0,0.0,61.0,98.0,,,101.0,49.0,,80.0,15.279,0
9559,19.735,42.0,,629.3,,98.0,2.8648,96.0,101.0,49.0,59.0,80.0,19.099,1
5349,11.777,90.0,,0.0,28.0,98.0,3.1831,14.0,15.0,99.0,37.0,80.0,,0
650,20.054,42.0,0.0,0.0,102.0,98.0,2.8648,35.0,101.0,68.0,59.0,80.0,1.9099,0
5218,16.552,19.0,1595.7,0.0,61.0,98.0,3.5014,94.0,101.0,49.0,59.0,,,0
2699,,78.0,0.0,0.0,102.0,32.0,0.31831,,,68.0,,,6.3662,0
3425,6.0479,,0.0,0.0,,98.0,,14.0,101.0,68.0,37.0,,8.2761,0
9149,14.961,7.0,0.0,0.0,,,1.2732,26.0,,49.0,59.0,80.0,19.099,1
6441,12.732,81.0,0.0,0.0,61.0,98.0,4.7746,82.0,101.0,49.0,,,12.732,0
3236,,42.0,0.0,0.0,28.0,,2.8648,14.0,101.0,68.0,37.0,36.0,12.732,0
5173,,42.0,0.0,0.0,61.0,98.0,,26.0,,49.0,59.0,80.0,12.732,0
9473,16.552,,0.0,0.0,61.0,98.0,2.8648,26.0,,49.0,59.0,,17.507,1
1294,,42.0,0.0,0.0,61.0,98.0,2.8648,83.0,101.0,49.0,59.0,,22.282,0
3342,6.0479,42.0,0.0,,,91.0,2.8648,,,70.0,37.0,,3.8197,0
10154,9.231,90.0,,,61.0,,3.1831,26.0,,,59.0,80.0,,1
9479,12.414,63.0,0.0,0.0,61.0,98.0,4.4563,34.0,,49.0,59.0,80.0,12.732,1
10220,14.961,20.0,0.0,0.0,61.0,98.0,4.138,,,49.0,,80.0,14.324,1
10273,14.642,20.0,,605.43,61.0,,4.138,,101.0,,59.0,,13.369,1
4499,11.459,42.0,0.0,0.0,61.0,98.0,2.8648,85.0,101.0,49.0,59.0,80.0,12.732,0
5850,8.2761,63.0,692.01,0.0,,98.0,4.4563,82.0,101.0,68.0,,57.0,12.732,0
2753,13.687,42.0,0.0,0.0,61.0,64.0,2.8648,58.0,101.0,49.0,59.0,80.0,14.006,0
6361,11.777,4.0,0.0,,61.0,,,85.0,17.0,103.0,37.0,80.0,,0
1940,14.961,42.0,0.0,0.0,,98.0,2.8648,96.0,101.0,49.0,59.0,80.0,,0
1358,16.552,42.0,0.0,0.0,28.0,98.0,2.8648,,101.0,99.0,59.0,,12.096,0
3886,7.3211,,0.0,,65.0,,4.138,34.0,101.0,,,,11.141,0
10362,14.006,20.0,0.0,0.0,61.0,98.0,4.138,,101.0,49.0,59.0,,12.732,1
9100,,20.0,,0.0,,,4.138,82.0,101.0,49.0,59.0,88.0,14.324,1
6903,,,0.0,0.0,102.0,,2.8648,14.0,101.0,,37.0,92.0,12.732,0
10383,,,0.0,,,98.0,2.8648,,101.0,49.0,59.0,80.0,12.732,1
3110,10.504,20.0,335.82,,65.0,98.0,4.138,14.0,101.0,68.0,,57.0,12.732,0
7468,10.186,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,,57.0,12.732,0
9172,8.2761,,0.0,0.0,61.0,98.0,3.1831,85.0,101.0,49.0,59.0,,,1
8215,9.8676,20.0,0.0,0.0,65.0,98.0,,85.0,101.0,68.0,59.0,80.0,12.732,1
3676,14.961,20.0,,0.0,61.0,,,35.0,101.0,,,88.0,19.099,0
3762,17.507,42.0,0.0,0.0,61.0,98.0,2.8648,,101.0,,,,12.732,0
1252,19.735,7.0,0.0,0.0,61.0,27.0,1.2732,83.0,101.0,49.0,59.0,80.0,12.732,0
10438,8.5944,42.0,0.0,,61.0,98.0,2.8648,58.0,101.0,49.0,59.0,80.0,15.915,1
6834,7.3211,90.0,1305.4,0.0,65.0,98.0,,94.0,,68.0,37.0,80.0,12.732,0
9648,19.099,90.0,0.0,0.0,61.0,98.0,,14.0,101.0,49.0,59.0,80.0,,1
7714,,3.0,1254.8,0.0,61.0,98.0,2.2282,26.0,101.0,,59.0,80.0,15.915,0
7996,,,0.0,0.0,65.0,98.0,,,101.0,73.0,37.0,80.0,,0
893,,3.0,0.0,,28.0,98.0,2.2282,71.0,,68.0,37.0,,,0
7321,,42.0,,0.0,61.0,98.0,2.8648,85.0,,103.0,37.0,80.0,9.5493,0
8342,12.414,20.0,,0.0,61.0,98.0,4.138,,101.0,49.0,,80.0,12.732,1
6576,,63.0,0.0,0.0,28.0,98.0,,85.0,101.0,68.0,37.0,80.0,12.732,0
9365,14.961,42.0,0.0,0.0,61.0,98.0,,85.0,101.0,73.0,,,12.096,1
4510,,42.0,,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,,0
7108,,42.0,0.0,0.0,61.0,98.0,,85.0,101.0,49.0,59.0,88.0,15.279,0
10319,9.5493,42.0,31831.0,0.0,61.0,98.0,,96.0,101.0,49.0,,80.0,12.732,1
1737,9.8676,18.0,0.0,,65.0,,3.8197,14.0,,73.0,,57.0,,0
5511,14.006,19.0,,0.0,61.0,98.0,3.5014,34.0,21.0,49.0,,,12.732,0
7377,9.231,42.0,0.0,0.0,61.0,,2.8648,85.0,17.0,49.0,,87.0,,0
5890,7.0028,90.0,0.0,,65.0,98.0,3.1831,26.0,101.0,68.0,59.0,80.0,,0
3500,6.3662,42.0,0.0,0.0,65.0,98.0,2.8648,96.0,21.0,73.0,59.0,,12.732,0
5012,6.0479,42.0,0.0,0.0,,98.0,2.8648,71.0,101.0,,,80.0,15.915,0
8282,15.915,42.0,0.0,,61.0,98.0,,82.0,101.0,49.0,,92.0,15.279,1
6697,10.504,,0.0,,61.0,98.0,2.8648,94.0,101.0,,59.0,80.0,12.732,0
4256,,6.0,0.0,,61.0,98.0,,,,49.0,59.0,,12.732,0
772,18.462,20.0,0.0,,61.0,98.0,4.138,14.0,101.0,49.0,59.0,,12.732,0
5734,9.231,90.0,0.0,0.0,65.0,98.0,3.1831,34.0,101.0,,59.0,80.0,14.324,0
2497,14.642,90.0,0.0,,65.0,,3.1831,14.0,101.0,73.0,37.0,80.0,12.732,0
4858,6.3662,42.0,0.0,0.0,65.0,98.0,2.8648,35.0,101.0,73.0,59.0,87.0,22.282,0
368,,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,,37.0,,11.141,0
1428,7.3211,20.0,,,65.0,98.0,4.138,,101.0,73.0,59.0,80.0,15.915,0
4827,10.504,18.0,692.01,0.0,65.0,,3.8197,34.0,101.0,99.0,,80.0,17.507,0
708,,63.0,0.0,0.0,61.0,91.0,4.4563,82.0,17.0,103.0,37.0,,15.915,0
398,15.597,,0.0,439.27,,98.0,3.5014,44.0,101.0,99.0,59.0,80.0,13.369,0
7681,19.735,7.0,0.0,0.0,28.0,98.0,,44.0,101.0,68.0,59.0,80.0,12.732,0
5155,6.3662,42.0,0.0,0.0,61.0,74.0,2.8648,71.0,101.0,103.0,37.0,,12.732,0
4397,10.823,90.0,0.0,0.0,89.0,98.0,3.1831,26.0,101.0,68.0,59.0,80.0,14.324,0
10463,13.369,,0.0,0.0,,98.0,3.1831,,101.0,,59.0,,12.732,1
6566,7.3211,20.0,0.0,0.0,,98.0,4.138,85.0,,68.0,,80.0,4.7746,0
4128,,,0.0,,65.0,,1.9099,,101.0,73.0,,,12.732,0
1832,19.417,8.0,0.0,0.0,61.0,97.0,1.5915,58.0,21.0,49.0,59.0,80.0,6.3662,0
9342,12.732,18.0,,0.0,61.0,98.0,,34.0,101.0,103.0,37.0,,12.732,1
8989,,29.0,0.0,761.4,61.0,98.0,5.093,,101.0,49.0,,,1.9099,1
7042,11.459,20.0,0.0,0.0,28.0,98.0,4.138,94.0,101.0,68.0,37.0,80.0,12.732,0
1063,17.507,18.0,0.0,0.0,61.0,98.0,3.8197,,,49.0,,80.0,7.9577,0
1441,13.051,90.0,0.0,0.0,28.0,98.0,3.1831,26.0,101.0,,59.0,88.0,,0
2157,9.5493,42.0,0.0,0.0,28.0,,2.8648,58.0,101.0,99.0,,80.0,,0
8511,,42.0,0.0,0.0,,98.0,2.8648,34.0,,49.0,59.0,80.0,12.732,1
9101,16.87,63.0,4782.3,0.0,61.0,98.0,4.4563,,101.0,,59.0,,17.507,1
8138,10.504,,0.0,0.0,61.0,98.0,3.1831,34.0,101.0,,59.0,,,1
7407,9.5493,3.0,0.0,0.0,65.0,,2.2282,,,,59.0,,12.732,0
2964,12.414,18.0,0.0,0.0,89.0,98.0,3.8197,82.0,101.0,68.0,37.0,80.0,9.5493,0
4225,10.504,20.0,0.0,0.0,61.0,98.0,4.138,96.0,,49.0,,80.0,12.732,0
10112,21.963,20.0,2042.9,0.0,,98.0,4.138,34.0,,,59.0,87.0,14.324,1
9644,17.507,,0.0,0.0,61.0,98.0,3.1831,,101.0,103.0,37.0,80.0,12.732,1
6984,11.459,,0.0,0.0,,,3.1831,34.0,101.0,49.0,,80.0,,0
1288,15.597,4.0,0.0,,61.0,98.0,2.5465,,101.0,49.0,59.0,,12.414,0
1945,8.2761,3.0,,0.0,65.0,39.0,,,101.0,68.0,37.0,,11.141,0
3209,9.8676,90.0,0.0,0.0,102.0,98.0,3.1831,34.0,101.0,99.0,37.0,80.0,9.5493,0
1978,,3.0,0.0,,65.0,98.0,,,,68.0,59.0,,9.5493,0
7511,12.732,42.0,0.0,0.0,,98.0,,14.0,21.0,99.0,37.0,57.0,11.141,0
4477,10.186,90.0,0.0,,65.0,98.0,3.1831,58.0,21.0,73.0,37.0,80.0,12.732,0
2320,8.9127,42.0,0.0,0.0,65.0,98.0,2.8648,,21.0,73.0,59.0,,,0
5770,14.324,90.0,0.0,0.0,61.0,,3.1831,85.0,,49.0,,80.0,12.732,0
1904,8.5944,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,21.0,68.0,59.0,80.0,,0
384,,90.0,,0.0,65.0,98.0,3.1831,58.0,,,59.0,80.0,12.732,0
7770,12.732,7.0,1293.6,0.0,,98.0,,85.0,101.0,49.0,59.0,80.0,,0
7294,10.823,42.0,,0.0,28.0,98.0,2.8648,14.0,101.0,99.0,,80.0,11.141,0
919,,90.0,0.0,0.0,,98.0,3.1831,14.0,,73.0,,80.0,9.5493,0
2754,6.6845,90.0,0.0,0.0,65.0,98.0,,85.0,21.0,73.0,,80.0,9.5493,0
6149,9.5493,81.0,0.0,,65.0,,4.7746,82.0,101.0,68.0,37.0,80.0,14.324,0
9943,10.186,20.0,0.0,0.0,,98.0,4.138,34.0,101.0,49.0,,,12.732,1
7637,11.141,42.0,0.0,0.0,61.0,98.0,2.8648,58.0,,,59.0,,12.732,0
2945,15.279,90.0,0.0,,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,80.0,,0
6024,7.0028,20.0,0.0,0.0,65.0,98.0,4.138,14.0,101.0,73.0,37.0,,19.099,0
1160,8.2761,42.0,0.0,0.0,28.0,,2.8648,14.0,,73.0,37.0,92.0,,0
7388,8.5944,90.0,0.0,0.0,65.0,,3.1831,94.0,,68.0,37.0,80.0,,0
8926,,42.0,1648.2,0.0,61.0,98.0,2.8648,58.0,101.0,49.0,59.0,80.0,,1
3366,7.6394,42.0,0.0,0.0,,98.0,2.8648,85.0,101.0,68.0,59.0,80.0,,0
6845,,,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
4057,15.597,20.0,,0.0,28.0,98.0,4.138,34.0,21.0,99.0,37.0,80.0,12.732,0
762,16.234,,1058.4,0.0,102.0,98.0,3.1831,82.0,101.0,,37.0,80.0,12.732,0
6511,,42.0,0.0,0.0,,98.0,2.8648,58.0,,,,80.0,14.324,0
593,9.8676,90.0,0.0,0.0,62.0,,3.1831,71.0,101.0,70.0,,92.0,12.732,0
5591,5.4113,3.0,,0.0,65.0,98.0,,44.0,101.0,73.0,59.0,,3.8197,0
423,8.5944,90.0,0.0,0.0,61.0,98.0,3.1831,85.0,101.0,49.0,59.0,80.0,,0
6552,6.3662,42.0,0.0,0.0,61.0,98.0,,85.0,101.0,49.0,,80.0,14.324,0
8940,10.186,81.0,0.0,0.0,61.0,98.0,4.7746,82.0,101.0,49.0,,36.0,,1
134,,20.0,0.0,0.0,65.0,98.0,4.138,26.0,101.0,68.0,59.0,80.0,,0
842,21.645,7.0,,0.0,61.0,98.0,1.2732,,101.0,49.0,59.0,,2.5465,0
9688,,63.0,2447.2,0.0,61.0,98.0,4.4563,82.0,101.0,49.0,59.0,92.0,15.915,1
4474,15.279,42.0,0.0,,,98.0,2.8648,71.0,101.0,,59.0,,,0
1431,9.8676,,0.0,,,,,96.0,101.0,68.0,59.0,80.0,15.915,0
7184,11.459,42.0,0.0,0.0,28.0,,2.8648,,101.0,99.0,37.0,80.0,12.096,0
4525,15.597,42.0,0.0,,61.0,98.0,2.8648,58.0,101.0,49.0,,80.0,,0
1276,14.006,42.0,0.0,,28.0,98.0,2.8648,26.0,101.0,68.0,59.0,80.0,,0
8417,20.372,42.0,,0.0,61.0,,2.8648,,101.0,49.0,59.0,,12.732,1
5116,,90.0,0.0,,65.0,98.0,,71.0,101.0,,59.0,80.0,4.7746,0
7646,,90.0,0.0,0.0,,98.0,,58.0,,68.0,59.0,80.0,,0
6653,7.0028,90.0,1058.4,0.0,65.0,98.0,3.1831,71.0,,,59.0,80.0,,0
1500,23.873,,,0.0,62.0,98.0,,82.0,101.0,68.0,,88.0,,0
6515,6.3662,19.0,0.0,0.0,65.0,98.0,3.5014,71.0,101.0,73.0,37.0,80.0,6.3662,0
5272,6.6845,,,0.0,65.0,98.0,,26.0,,73.0,,80.0,12.732,0
4878,12.096,90.0,,0.0,,,3.1831,14.0,101.0,49.0,59.0,80.0,4.7746,0
5519,9.5493,42.0,0.0,0.0,61.0,98.0,2.8648,,101.0,49.0,59.0,80.0,,0
7744,9.231,42.0,0.0,,28.0,98.0,2.8648,85.0,15.0,68.0,37.0,,15.915,0
2492,14.961,,0.0,0.0,65.0,98.0,2.2282,96.0,21.0,68.0,59.0,80.0,12.732,0
4365,11.777,,0.0,0.0,28.0,,3.1831,94.0,15.0,68.0,37.0,80.0,12.732,0
1006,7.9577,42.0,0.0,0.0,65.0,98.0,2.8648,58.0,101.0,70.0,59.0,80.0,12.732,0
7643,14.324,20.0,0.0,0.0,61.0,98.0,4.138,82.0,101.0,49.0,,,11.777,0
5412,,8.0,,0.0,65.0,98.0,1.5915,,101.0,68.0,59.0,88.0,4.7746,0
2244,16.87,3.0,0.0,0.0,,98.0,2.2282,26.0,21.0,,,80.0,12.732,0
3132,8.9127,90.0,0.0,,65.0,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,12.096,0
2673,21.327,42.0,1041.8,0.0,28.0,98.0,2.8648,,,68.0,37.0,88.0,5.093,0
4913,7.6394,20.0,0.0,0.0,,98.0,4.138,85.0,101.0,,59.0,80.0,12.732,0
3846,,42.0,0.0,0.0,61.0,,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
7336,16.552,,0.0,0.0,62.0,100.0,4.7746,,17.0,,,,12.732,0
55,7.3211,90.0,,0.0,,,3.1831,14.0,101.0,,59.0,80.0,12.732,0
7669,5.7296,3.0,0.0,0.0,65.0,98.0,2.2282,,101.0,73.0,59.0,,,0
10347,,81.0,0.0,0.0,,33.0,4.7746,82.0,101.0,49.0,59.0,88.0,15.915,1
4865,5.4113,4.0,0.0,,65.0,,2.5465,,101.0,73.0,,80.0,5.4113,0
6962,6.6845,42.0,,,65.0,98.0,2.8648,44.0,101.0,68.0,59.0,,19.099,0
7867,15.279,90.0,0.0,0.0,89.0,74.0,3.1831,14.0,101.0,68.0,,80.0,7.9577,0
4965,19.417,8.0,0.0,0.0,,98.0,,58.0,,99.0,37.0,,12.732,0
7785,11.141,4.0,0.0,0.0,89.0,98.0,2.5465,71.0,101.0,68.0,37.0,,9.5493,0
5568,11.777,18.0,0.0,0.0,28.0,98.0,,83.0,21.0,68.0,59.0,,12.096,0
3752,9.8676,,0.0,0.0,65.0,98.0,3.8197,26.0,69.0,73.0,59.0,80.0,,0
7067,6.3662,42.0,,0.0,65.0,98.0,2.8648,14.0,101.0,70.0,59.0,36.0,6.3662,0
6160,,2.0,0.0,0.0,65.0,98.0,1.9099,35.0,101.0,73.0,59.0,92.0,,0
6218,9.8676,42.0,,0.0,61.0,98.0,2.8648,96.0,,49.0,,80.0,14.324,0
882,13.687,42.0,0.0,0.0,,98.0,2.8648,83.0,101.0,,59.0,92.0,,0
1695,8.5944,20.0,0.0,0.0,61.0,,4.138,,,70.0,59.0,80.0,15.915,0
1017,18.78,42.0,0.0,,65.0,,,14.0,101.0,73.0,,92.0,12.732,0
6171,6.3662,4.0,0.0,,28.0,98.0,2.5465,71.0,,68.0,37.0,80.0,3.1831,0
2442,8.2761,19.0,0.0,0.0,65.0,98.0,3.5014,85.0,101.0,68.0,59.0,80.0,17.507,0
168,,90.0,0.0,,61.0,98.0,3.1831,44.0,101.0,49.0,59.0,80.0,12.732,0
10292,,63.0,,0.0,,98.0,,34.0,,49.0,59.0,80.0,11.141,1
6225,18.462,4.0,0.0,0.0,,98.0,2.5465,71.0,101.0,103.0,,80.0,,0
9566,17.189,42.0,,0.0,61.0,,,82.0,101.0,49.0,59.0,36.0,12.732,1
7584,,63.0,0.0,0.0,,24.0,4.4563,85.0,17.0,68.0,59.0,,12.732,0
2447,14.961,,,0.0,28.0,98.0,,,101.0,68.0,59.0,,12.732,0
8662,15.279,42.0,0.0,,61.0,98.0,2.8648,26.0,101.0,,59.0,80.0,14.324,1
7846,21.327,7.0,,,61.0,98.0,,26.0,101.0,49.0,,88.0,12.732,0
2142,8.2761,42.0,0.0,0.0,65.0,98.0,2.8648,,21.0,,37.0,,,0
5763,8.9127,90.0,0.0,,61.0,,3.1831,44.0,21.0,49.0,59.0,80.0,12.732,0
9890,23.237,63.0,,,61.0,76.0,,82.0,101.0,,59.0,57.0,3.1831,1
4973,9.8676,18.0,0.0,,65.0,98.0,3.8197,94.0,101.0,68.0,59.0,57.0,6.3662,0
3928,8.5944,,,553.86,61.0,98.0,2.8648,,101.0,49.0,,87.0,12.732,0
8719,,42.0,0.0,0.0,,98.0,2.8648,94.0,101.0,49.0,,,12.732,1
2752,9.8676,42.0,,0.0,,98.0,2.8648,26.0,101.0,73.0,59.0,,15.915,0
9420,,,0.0,,61.0,98.0,3.8197,58.0,,49.0,59.0,80.0,12.732,1
1558,10.823,,0.0,0.0,,98.0,3.1831,34.0,101.0,73.0,59.0,80.0,,0
8623,18.144,42.0,0.0,0.0,102.0,98.0,2.8648,26.0,101.0,68.0,59.0,88.0,17.507,1
2128,12.096,42.0,0.0,0.0,61.0,,2.8648,34.0,101.0,103.0,37.0,80.0,,0
1149,6.3662,90.0,0.0,0.0,65.0,,3.1831,44.0,21.0,68.0,59.0,80.0,4.7746,0
7357,7.9577,20.0,,0.0,65.0,98.0,4.138,14.0,101.0,68.0,,80.0,,0
2989,,3.0,0.0,637.26,61.0,98.0,2.2282,96.0,101.0,49.0,59.0,80.0,,0
2236,21.645,7.0,0.0,0.0,,,,,21.0,,,,3.1831,0
5551,,20.0,0.0,,65.0,98.0,4.138,26.0,101.0,73.0,59.0,80.0,12.732,0
7448,24.828,7.0,,,65.0,30.0,1.2732,58.0,101.0,68.0,,80.0,11.141,0
5478,,3.0,0.0,0.0,,98.0,2.2282,26.0,101.0,68.0,59.0,80.0,12.732,0
9776,11.459,,0.0,0.0,61.0,,3.1831,83.0,,49.0,59.0,,18.144,1
7196,15.597,90.0,0.0,0.0,,98.0,,14.0,101.0,68.0,37.0,92.0,12.732,0
2147,,,0.0,0.0,89.0,98.0,2.8648,,,70.0,37.0,80.0,12.732,0
2143,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,71.0,101.0,73.0,,80.0,11.777,0
6042,10.186,20.0,0.0,0.0,61.0,98.0,4.138,94.0,101.0,49.0,59.0,92.0,6.3662,0
5897,5.7296,3.0,0.0,0.0,65.0,64.0,2.2282,,101.0,73.0,37.0,80.0,2.5465,0
3237,7.0028,90.0,0.0,0.0,,98.0,3.1831,14.0,101.0,73.0,59.0,80.0,,0
2756,18.144,90.0,0.0,0.0,65.0,98.0,,14.0,101.0,68.0,37.0,80.0,,0
2370,,42.0,0.0,0.0,,98.0,2.8648,26.0,101.0,49.0,,57.0,12.732,0
9687,,90.0,,,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,80.0,,1
10077,,29.0,,,61.0,98.0,5.093,82.0,101.0,49.0,59.0,92.0,,1
7611,13.687,20.0,0.0,0.0,61.0,98.0,4.138,85.0,101.0,49.0,59.0,80.0,15.915,0
7594,13.687,20.0,,0.0,65.0,98.0,4.138,,,68.0,37.0,80.0,12.732,0
3271,,90.0,0.0,0.0,65.0,31.0,3.1831,94.0,101.0,73.0,37.0,80.0,7.9577,0
9491,14.324,7.0,0.0,0.0,61.0,98.0,1.2732,,101.0,49.0,59.0,88.0,17.507,1
9037,18.78,42.0,0.0,600.65,61.0,98.0,2.8648,,101.0,49.0,59.0,80.0,12.732,1
4738,,42.0,0.0,0.0,,98.0,2.8648,85.0,101.0,,59.0,,12.732,0
3067,21.008,42.0,0.0,0.0,,98.0,2.8648,85.0,101.0,49.0,59.0,80.0,,0
2524,8.2761,3.0,0.0,0.0,65.0,98.0,,,101.0,99.0,59.0,80.0,6.3662,0
7552,11.459,42.0,,0.0,61.0,98.0,2.8648,58.0,101.0,49.0,59.0,80.0,14.324,0
790,9.8676,19.0,0.0,0.0,65.0,98.0,3.5014,14.0,,68.0,37.0,80.0,12.732,0
6313,7.9577,42.0,0.0,0.0,65.0,98.0,2.8648,,101.0,73.0,,80.0,,0
730,17.189,90.0,,0.0,28.0,98.0,3.1831,14.0,21.0,,37.0,57.0,11.141,0
7445,9.8676,90.0,0.0,0.0,65.0,98.0,3.1831,34.0,101.0,,,80.0,19.099,0
8148,13.687,42.0,0.0,0.0,,98.0,2.8648,58.0,101.0,49.0,59.0,80.0,12.732,1
9992,,20.0,0.0,0.0,61.0,98.0,4.138,85.0,101.0,49.0,,80.0,17.507,1
4488,13.369,,0.0,,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
6976,,20.0,0.0,0.0,65.0,98.0,4.138,,101.0,,59.0,,12.732,0
